EJA/2.FEVEREIRO/16.02;197cion9eOlFczEnOKMJ8UqA4FxIzVtFT;https://drive.google.com/file/d/197cion9eOlFczEnOKMJ8UqA4FxIzVtFT/view?usp=share_link;EJA VI BIOLOGIA 16 02 2023 CARACTERÍSTICAS GERAIS DOS SERES VIVOS.mp4;mp4
EJA/2.FEVEREIRO/16.02;1nrlA1pQA2mdn8qgRKL485KX8SXJppCGc;https://drive.google.com/file/d/1nrlA1pQA2mdn8qgRKL485KX8SXJppCGc/view?usp=share_link;EJA VI GEOGRAFIA 16 02 2023 TRANSFORMAÇÕES DO ESPAÇO NA SOCIEDADE URBANO INDUSTRIAL.mp4;mp4
EJA/2.FEVEREIRO/16.02;1yObaHglEAdYDYKI2YFrPEypNb4YLpVKV;https://drive.google.com/file/d/1yObaHglEAdYDYKI2YFrPEypNb4YLpVKV/view?usp=share_link;EJA VI HISTÓRIA 16 02 2023 A ESCRAVIDÃO E A LUTA POR LIBERDADE.mp4;mp4
EJA/2.FEVEREIRO/16.02;1P8TpLzasE94-auU9LpldPgTB1docwDii;https://drive.google.com/file/d/1P8TpLzasE94-auU9LpldPgTB1docwDii/view?usp=share_link;EJA VI QUÍMICA 16 02 2023 COMPOSIÇÃO DA MATÉRIA.mp4;mp4
EJA/2.FEVEREIRO/16.02;1Sd6JGONyLVp7-dG8UwblBNi7XW1nQSrd;https://drive.google.com/file/d/1Sd6JGONyLVp7-dG8UwblBNi7XW1nQSrd/view?usp=share_link;EJA VI TRILHA NATUREZA SAÚDE E TECNOLOGIA QUÍMICA 16 02 2023 ESCRITA DE TEXTOS CIENTÍFICOS.mp4;mp4
EJA/2.FEVEREIRO/16.02;1aEA8c4e9u8w8Znbf27Kse4GPPmjcxAli;https://drive.google.com/file/d/1aEA8c4e9u8w8Znbf27Kse4GPPmjcxAli/view?usp=share_link;EJA VII ARTE 16 02 2023 PRÉ HISTÓRIA DA ARTE.mp4;mp4
EJA/2.FEVEREIRO/16.02;1laziWr4pZk2iwXbNKJ2eEWx_XH7CT0CW;https://drive.google.com/file/d/1laziWr4pZk2iwXbNKJ2eEWx_XH7CT0CW/view?usp=share_link;EJA VII GEOGRAFIA 16 02 2023 A ORGANIZAÇÃO DO ESPAÇO GEOGRÁFICO E AS FONTES DE ENERGIA RENOVÁVEIS.mp4;mp4
EJA/2.FEVEREIRO/16.02;1oxmClpl4DOJ0hivFzCnUHGfhHvhqSp-g;https://drive.google.com/file/d/1oxmClpl4DOJ0hivFzCnUHGfhHvhqSp-g/view?usp=share_link;EJA VII QUÍMICA 16 02 2023 SOLUBILIDADE CONCENTRAÇÃO P1.mp4;mp4
EJA/2.FEVEREIRO/16.02;16p_GE3GTUd16fWXt3G9D1wPOiCnO8vW3;https://drive.google.com/file/d/16p_GE3GTUd16fWXt3G9D1wPOiCnO8vW3/view?usp=share_link;EJA VII QUÍMICA 16 02 2023 SOLUBILIDADE CONCENTRAÇÃO P2.mp4;mp4
EJA/2.FEVEREIRO/16.02;1yzdY0H1zwS8c4fUepBiu0NE0Elcs7zcf;https://drive.google.com/file/d/1yzdY0H1zwS8c4fUepBiu0NE0Elcs7zcf/view?usp=share_link;EJA VII TRILHAS DO PIAUÍ AVENTURE SE 16 02 2023 COLONIZAÇÃO DO NORDESTE E OCUPAÇÃO ESTADO DO PIAUÍ.mp4;mp4
